2391	0	On the part of the progressive groups, there was the criticism that the monarchy had maintained until very late, the slavery in the country.	We should abolish the monarchy
769	0	Article 30 of the United Nations Charter states that the Security Council is empowered to establish rules of procedure, "including the method of selecting its President" [REF].	We should disband the United Nations Security Council
1685	0	Term limits had previously been in place in the late 1990s, but the prior law was declared unconstitutional by the Oregon Supreme Court.	We should abolish term limits
130	0	There were calls that atheism should not be forced down upon people, but rather should be accepted voluntarily [REF].	Atheism is the only way
2135	0	The Supreme Court ruled in Grutter v. Bollinger (2003) that affirmative action in college admissions was permissible, effectively overruling Hopwood.	Affirmative action brings more good than harm
1482	1	It has been reported that electronic medical records saved $1.3 billion over six years, improved chronic disease management and improved communications amongst care providers [REF].	EHRs bring more harm than good
330	1	By 1820 the South realized that the earlier arguments and appeals of protectionism were no longer valid.	We should fight protectionism
1238	0	Further, these surrogate families may be one of the few methods female inmates utilize to garner social support since females are more likely than men to serve sentences in prisons that are far from their loved ones [REF].	Surrogacy should be banned
466	0	Christians from Ahmednagar form one endogamous community, although the Hindu caste system still affects marriage patterns.	We should abolish the caste system in India
2169	1	He plays down Marie's worries that corporal punishment is permitted in such places, assuring her not to "worry" about the expenses as he would pay the $18,000 for it.	We should prohibit corporal punishment
1638	0	The US, for example, has much higher CEO salaries than do Japan or Germany, where insider trading is less effectively restrained [REF].	We should legalize insider trading
